id,lastLogOff,timeCreated,accountAge,accountAgePersonal,nrOfGamesOwned,totalNumberOfGamesPlayedFriends,meanNumberOfPGameslayedFriends,nrOfGamesPlayed,totalPlaytime,nrOfFriends,totalPlaytimeFriends,meanPlaytimeFriends,totalNrOfGamesOwnedFriends,meanNrOfGamesOwnedFriends,totalAccountAgeFriends,meanAccountAgeFriends,totalAccountAgeFriendsPersonal,meanAccountAgeFriendsPersonal
7.65611980728411e+16,1511294050.0,1349364013.0,162793151.0,161930037.0,40.0,427.0,17.791666666666668,38.0,198609.0,24.0,2436566.0,101523.58333333333,706.0,29.416666666666668,3190508184.0,132937841.0,3114382670.0,129765944.58333333
7.656119831358774e+16,1511181929.0,1466814474.0,45342690.0,44367455.0,224.0,4680.0,120.0,161.0,94822.0,39.0,8609936.0,220767.58974358975,7875.0,201.92307692307693,4442599690.0,113912812.56410256,4417952985.0,113280845.76923077
7.656119806498445e+16,1510914747.0,1339134965.0,173022199.0,171779782.0,9.0,142.0,12.909090909090908,5.0,8378.0,11.0,173817.0,15801.545454545454,276.0,25.09090909090909,1777050320.0,161550029.0909091,1758677947.0,159879813.36363637
7.656119831242528e+16,1511179586.0,1466701785.0,45455379.0,44477801.0,3.0,1187.0,34.911764705882355,2.0,31284.0,34.0,7608316.0,223774.0,1951.0,57.38235294117647,2837123653.0,83444813.3235294,2805211388.0,82506217.29411764
7.656119832432627e+16,1511386245.0,1471299240.0,40857924.0,40087005.0,1.0,232.0,13.647058823529411,1.0,21114.0,17.0,1956921.0,115113.0,345.0,20.294117647058822,2880229877.0,169425286.88235295,2868849084.0,168755828.47058824
7.656119805012638e+16,1506752885.0,1317990654.0,194166510.0,188762231.0,46.0,952.0,43.27272727272727,40.0,73084.0,22.0,2073056.0,94229.81818181818,1546.0,70.27272727272727,5103983822.0,231999264.63636363,5016245249.0,228011147.6818182
7.656119804466493e+16,1511984692.0,1309779456.0,202377708.0,202205236.0,30.0,719.0,11.78688524590164,10.0,52916.0,61.0,2395935.0,39277.62295081967,1688.0,27.672131147540984,9405547647.0,154189305.6885246,9281238080.0,152151443.93442622
7.656119828395091e+16,1507145740.0,1455483236.0,56673928.0,51662504.0,8.0,521.0,24.80952380952381,7.0,12822.0,21.0,974020.0,46381.90476190476,751.0,35.76190476190476,1664655067.0,79269288.90476191,1621189419.0,77199496.14285715
7.656119805100944e+16,1511224275.0,1319318930.0,192838234.0,191905345.0,191.0,1047.0,69.8,137.0,347033.0,15.0,3478124.0,231874.93333333332,1407.0,93.8,2622287333.0,174819155.53333333,2600334780.0,173355652.0
7.656119824736432e+16,1511929542.0,1440829151.0,71328013.0,71100391.0,16.0,1527.0,28.27777777777778,6.0,49795.0,54.0,6536331.0,121043.16666666667,2621.0,48.53703703703704,5627863334.0,104219691.37037037,5556835913.0,102904368.75925925
7.656119831364723e+16,1511112982.0,1467120015.0,45037149.0,43992967.0,76.0,80.0,13.333333333333334,67.0,38616.0,6.0,556691.0,92781.83333333333,118.0,19.666666666666668,816396594.0,136066099.0,780613726.0,130102287.66666667
7.656119816315608e+16,1511013223.0,1415980951.0,96176213.0,95032272.0,6.0,271.0,16.9375,6.0,55879.0,16.0,3422285.0,213892.8125,397.0,24.8125,3111655100.0,194478443.75,3096520385.0,193532524.0625
7.656119800623914e+16,1511537690.0,1234540517.0,277616647.0,276997173.0,491.0,3522.0,64.03636363636363,328.0,329964.0,55.0,17433484.0,316972.43636363634,5531.0,100.56363636363636,5991859771.0,108942904.92727272,5957649033.0,108320891.50909092
7.656119805707533e+16,1511721668.0,1326621732.0,185535432.0,185099936.0,95.0,391.0,35.54545454545455,39.0,78224.0,11.0,747916.0,67992.36363636363,521.0,47.36363636363637,1637572187.0,148870198.8181818,1581864673.0,143805879.36363637
7.656119800431106e+16,1511819946.0,1230174732.0,281982432.0,281645214.0,53.0,653.0,72.55555555555556,46.0,206820.0,9.0,1450574.0,161174.88888888888,850.0,94.44444444444444,1990019626.0,221113291.7777778,1883367450.0,209263050.0
7.656119821550758e+16,1457668368.0,1440908708.0,71248456.0,16759660.0,2.0,235.0,39.166666666666664,2.0,16898.0,6.0,402417.0,67069.5,352.0,58.666666666666664,610811963.0,101801993.83333333,600046089.0,100007681.5
7.65611980577312e+16,1511218373.0,1327656841.0,184500323.0,183561532.0,25.0,707.0,78.55555555555556,17.0,29663.0,9.0,1364645.0,151627.22222222222,954.0,106.0,1726416500.0,191824055.55555555,1707968340.0,189774260.0
7.656119813166312e+16,1510893871.0,1396346707.0,115810457.0,114547164.0,3.0,41.0,0.9318181818181818,1.0,4354.0,44.0,94810.0,2154.7727272727275,177.0,4.0227272727272725,4688991099.0,106567979.52272727,3902899474.0,88702260.77272727
7.656119802755088e+16,1511338083.0,1278748897.0,233408267.0,232589186.0,24.0,498.0,55.333333333333336,19.0,206230.0,9.0,2476374.0,275152.6666666667,610.0,67.77777777777777,1920783324.0,213420369.33333334,1896718826.0,210746536.2222222
7.656119808866064e+16,1511634182.0,1365804316.0,146352848.0,145829866.0,352.0,9764.0,271.22222222222223,144.0,47919.0,36.0,7936568.0,220460.22222222222,20515.0,569.8611111111111,7200297251.0,200008256.9722222,7178626052.0,199406279.2222222
7.656119801261394e+16,1511454442.0,1249754895.0,262402269.0,261699547.0,164.0,244.0,40.666666666666664,82.0,124210.0,6.0,839421.0,139903.5,411.0,68.5,609524743.0,101587457.16666667,605706652.0,100951108.66666667
7.656119804520856e+16,1511726725.0,1310484334.0,201672830.0,201242391.0,126.0,693.0,77.0,97.0,94530.0,9.0,1188421.0,132046.77777777778,888.0,98.66666666666667,1807177338.0,200797482.0,1795072109.0,199452456.55555555
7.656119826157747e+16,1511909540.0,1448104669.0,64052495.0,63804871.0,14.0,439.0,14.161290322580646,9.0,128563.0,31.0,3440667.0,110989.25806451614,682.0,22.0,1992032003.0,64259096.87096774,1972974347.0,63644333.77419355
7.656119808025314e+16,1511517172.0,1357070400.0,155086764.0,154446772.0,147.0,210.0,35.0,112.0,122359.0,6.0,752535.0,125422.5,273.0,45.5,905666933.0,150944488.83333334,862419973.0,143736662.16666666
7.65611982624421e+16,1511883655.0,1448544680.0,63612484.0,63338975.0,39.0,550.0,39.285714285714285,14.0,55021.0,14.0,1192365.0,85168.92857142857,752.0,53.714285714285715,1028745818.0,73481844.14285715,1025873484.0,73276677.42857143
7.656119830897728e+16,1511715894.0,1465010368.0,47146796.0,46705526.0,7.0,188.0,15.666666666666666,3.0,63180.0,12.0,653687.0,54473.916666666664,315.0,26.25,973822508.0,81151875.66666667,956813645.0,79734470.41666667
7.656119805253432e+16,1510952444.0,1321184647.0,190972517.0,189767797.0,19.0,1028.0,30.235294117647058,11.0,84458.0,34.0,3843411.0,113041.5,1737.0,51.088235294117645,8195629478.0,241047925.82352942,7863977848.0,231293466.11764705
7.65611980573274e+16,1511013024.0,1326973081.0,185184083.0,184039943.0,155.0,1691.0,112.73333333333333,104.0,162318.0,15.0,1621584.0,108105.6,3593.0,239.53333333333333,2508268332.0,167217888.8,2487494818.0,165832987.86666667
7.656119831704592e+16,1511467878.0,1468254993.0,43902171.0,43212885.0,43.0,522.0,52.2,33.0,88238.0,10.0,1506854.0,150685.4,932.0,93.2,1201707983.0,120170798.3,1194443526.0,119444352.6
7.656119819077992e+16,1510904291.0,1428588194.0,83568970.0,82316097.0,17.0,136.0,13.6,4.0,176938.0,10.0,1651196.0,165119.6,367.0,36.7,937864740.0,93786474.0,926154789.0,92615478.9
7.656119800590626e+16,1511331796.0,1233772673.0,278384491.0,277559123.0,99.0,601.0,85.85714285714286,56.0,142947.0,7.0,790393.0,112913.28571428571,921.0,131.57142857142858,1790002746.0,255714678.0,1783601139.0,254800162.7142857
7.656119816058501e+16,1511611478.0,1414399997.0,97757167.0,97211481.0,1.0,227.0,9.869565217391305,1.0,27338.0,23.0,436073.0,18959.695652173912,720.0,31.304347826086957,2933884790.0,127560208.26086956,2901681852.0,126160080.52173913
7.656119806629936e+16,1512091144.0,1341160646.0,170996518.0,170930498.0,51.0,2149.0,51.166666666666664,41.0,61914.0,42.0,4072618.0,96967.09523809524,3265.0,77.73809523809524,6828996792.0,162595161.7142857,6589791425.0,156899795.83333334
7.656119828229147e+16,1511890698.0,1454889689.0,57267475.0,57001009.0,16.0,350.0,26.923076923076923,11.0,286376.0,13.0,3336943.0,256687.92307692306,556.0,42.76923076923077,2458475748.0,189113519.07692307,2437234197.0,187479553.6153846
7.656119802063824e+16,1511492518.0,1265124402.0,247032762.0,246368116.0,6.0,599.0,22.185185185185187,3.0,206183.0,27.0,10871271.0,402639.6666666667,964.0,35.7037037037037,7316068899.0,270965514.7777778,7287167098.0,269895077.7037037
7.656119816763715e+16,1511685378.0,1418449112.0,93708052.0,93236266.0,45.0,84.0,5.6,7.0,6438.0,15.0,159373.0,10624.866666666667,167.0,11.133333333333333,1766993556.0,117799570.4,1731928739.0,115461915.93333334
7.656119803184459e+16,1501620072.0,1287059089.0,225098075.0,214560983.0,11.0,123.0,11.181818181818182,8.0,19390.0,11.0,992413.0,90219.36363636363,232.0,21.09090909090909,1528153049.0,138923004.45454547,1120345010.0,101849546.36363636
7.656119802233392e+16,1511110329.0,1268425639.0,243731525.0,242684690.0,154.0,3646.0,84.79069767441861,118.0,109354.0,43.0,4301983.0,100046.11627906977,6537.0,152.02325581395348,5857286477.0,136215964.58139536,5688496988.0,132290627.62790698
7.656119812076206e+16,1498278308.0,1388253321.0,123903843.0,110024987.0,23.0,209.0,34.833333333333336,14.0,91487.0,6.0,683518.0,113919.66666666667,287.0,47.833333333333336,912409812.0,152068302.0,880459078.0,146743179.66666666
7.656119804852133e+16,1511974134.0,1315746616.0,196410548.0,196227518.0,74.0,653.0,54.416666666666664,52.0,137166.0,12.0,623842.0,51986.833333333336,927.0,77.25,1594019614.0,132834967.83333333,1538083807.0,128173650.58333333
7.656119818805701e+16,1510861175.0,1427382460.0,84774704.0,83478715.0,16.0,630.0,63.0,7.0,17831.0,10.0,407538.0,40753.8,1078.0,107.8,1067693079.0,106769307.9,1058428213.0,105842821.3
7.656119817917974e+16,1511548077.0,1423764832.0,88392332.0,87783245.0,61.0,359.0,17.95,44.0,185972.0,20.0,5336973.0,266848.65,597.0,29.85,3193401989.0,159670099.45,3179787713.0,158989385.65
7.656119829606554e+16,1511463312.0,1459523740.0,52633424.0,51939572.0,6.0,79.0,13.166666666666666,4.0,26994.0,6.0,484173.0,80695.5,109.0,18.166666666666668,352673284.0,58778880.666666664,349443253.0,58240542.166666664
7.656119824413642e+16,1512139631.0,1439338033.0,72819131.0,72801598.0,34.0,2437.0,81.23333333333333,30.0,158625.0,30.0,4982148.0,166071.6,4001.0,133.36666666666667,2758544716.0,91951490.53333333,2752500926.0,91750030.86666666
7.656119824559946e+16,1510496911.0,1439984831.0,72172333.0,70512080.0,5.0,204.0,25.5,5.0,46232.0,8.0,544984.0,68123.0,368.0,46.0,556852575.0,69606571.875,550118297.0,68764787.125
7.65611982772328e+16,1511208522.0,1453026317.0,59130847.0,58182205.0,20.0,933.0,133.28571428571428,15.0,125234.0,7.0,1299575.0,185653.57142857142,1438.0,205.42857142857142,905685185.0,129383597.85714285,901152230.0,128736032.85714285
7.656119813645461e+16,1511699672.0,1399830924.0,112326240.0,111868748.0,19.0,48.0,6.857142857142857,12.0,89235.0,7.0,428979.0,61282.71428571428,59.0,8.428571428571429,509497030.0,72785290.0,505175723.0,72167960.42857143
7.656119825551803e+16,1511815637.0,1445004192.0,67152972.0,66811445.0,28.0,677.0,45.13333333333333,17.0,180052.0,15.0,1993701.0,132913.4,964.0,64.26666666666667,1213935350.0,80929023.33333333,1172830999.0,78188733.26666667
7.656119810508051e+16,1511581208.0,1377813509.0,134343655.0,133767699.0,18.0,11950.0,67.51412429378531,13.0,236748.0,177.0,42080722.0,237744.1920903955,21278.0,120.21468926553672,26800034058.0,151412621.79661018,26684472784.0,150759733.24293786
7.656119796531566e+16,1511542133.0,1080382077.0,431775087.0,431160056.0,95.0,274.0,18.266666666666666,21.0,145299.0,15.0,2143663.0,142910.86666666667,500.0,33.333333333333336,4616612430.0,307774162.0,3870246025.0,258016401.66666666
7.656119826818973e+16,1493905681.0,1450096360.0,62060804.0,43809321.0,51.0,239.0,39.833333333333336,15.0,23287.0,6.0,856626.0,142771.0,351.0,58.5,531146159.0,88524359.83333333,525911512.0,87651918.66666667
7.656119825774757e+16,1491728873.0,1446203897.0,65953267.0,45524976.0,12.0,95.0,13.571428571428571,12.0,59281.0,7.0,449366.0,64195.142857142855,145.0,20.714285714285715,574929826.0,82132832.28571428,481055804.0,68722257.71428572
7.656119819308218e+16,1511963374.0,1429746140.0,82411024.0,82217234.0,4.0,413.0,37.54545454545455,3.0,34174.0,11.0,1783439.0,162130.81818181818,673.0,61.18181818181818,2250409934.0,204582721.27272728,2243031732.0,203911975.63636363
7.656119806597714e+16,1511819563.0,1340652864.0,171504300.0,171166699.0,322.0,846.0,76.9090909090909,85.0,199134.0,11.0,2533749.0,230340.81818181818,990.0,90.0,1462164898.0,132924081.63636364,1407375732.0,127943248.36363636
7.656119814705213e+16,1512138036.0,1406488066.0,105669098.0,105649970.0,22.0,180.0,25.714285714285715,19.0,15912.0,7.0,295289.0,42184.142857142855,260.0,37.142857142857146,1002591347.0,143227335.2857143,817828949.0,116832707.0
7.656119804560629e+16,1509336423.0,1311130725.0,201026439.0,198205698.0,14.0,815.0,20.897435897435898,9.0,9641.0,39.0,3056939.0,78383.05128205128,1338.0,34.30769230769231,7491520551.0,192090270.53846154,7336625343.0,188118598.53846154
7.65611982597473e+16,1486908296.0,1447139776.0,65017388.0,39768520.0,1.0,303.0,37.875,1.0,147874.0,8.0,1402137.0,175267.125,415.0,51.875,1192964717.0,149120589.625,1185160321.0,148145040.125
7.656119798972514e+16,1511436069.0,1178429510.0,333727654.0,333006559.0,12.0,105.0,17.5,6.0,63071.0,6.0,1080435.0,180072.5,138.0,23.0,1890267536.0,315044589.3333333,1671233393.0,278538898.8333333
7.65611979781587e+16,1511949917.0,1127112214.0,385044950.0,384837703.0,245.0,1023.0,170.5,60.0,29718.0,6.0,742020.0,123670.0,1810.0,301.6666666666667,1759160371.0,293193395.1666667,1728620758.0,288103459.6666667
7.65611981713077e+16,1503849387.0,1420013153.0,92144011.0,83836234.0,30.0,193.0,27.571428571428573,17.0,67729.0,7.0,832593.0,118941.85714285714,329.0,47.0,912955984.0,130422283.42857143,896591196.0,128084456.57142857
7.656119814127064e+16,1412509026.0,1403263830.0,108893334.0,9245196.0,8.0,210.0,35.0,7.0,2629.0,6.0,271308.0,45218.0,281.0,46.833333333333336,703360243.0,117226707.16666667,462169935.0,77028322.5
7.656119796751085e+16,1511403610.0,1089870525.0,422286639.0,421533085.0,242.0,3593.0,171.0952380952381,140.0,566830.0,21.0,4031858.0,191993.2380952381,6206.0,295.5238095238095,8084504297.0,384976395.0952381,7978734966.0,379939760.28571427
7.656119811967542e+16,1511838527.0,1388022669.0,124134495.0,123815858.0,15.0,566.0,43.53846153846154,14.0,95885.0,13.0,1917687.0,147514.38461538462,887.0,68.23076923076923,1535778577.0,118136813.61538461,1523047487.0,117157499.0
7.65611980974114e+16,1511025185.0,1373480254.0,138676910.0,137544931.0,9.0,285.0,7.3076923076923075,3.0,3533.0,39.0,802256.0,20570.666666666668,434.0,11.128205128205128,4931453662.0,126447529.79487179,4825832456.0,123739293.74358974
7.656119829401536e+16,1508153948.0,1459023695.0,53133469.0,49130253.0,6.0,92.0,15.333333333333334,3.0,33634.0,6.0,318441.0,53073.5,143.0,23.833333333333332,490683036.0,81780506.0,487385144.0,81230857.33333333
7.65611983184335e+16,1511614577.0,1468845097.0,43312067.0,42769480.0,5.0,136.0,19.428571428571427,3.0,48932.0,7.0,723709.0,103387.0,208.0,29.714285714285715,892050245.0,127435749.28571428,884323341.0,126331905.85714285
7.656119836128986e+16,1511259848.0,1485098078.0,27059086.0,26161770.0,13.0,273.0,22.75,8.0,66448.0,12.0,1231623.0,102635.25,389.0,32.416666666666664,1306876593.0,108906382.75,1294691850.0,107890987.5
7.656119817748811e+16,1511136145.0,1422979866.0,89177298.0,88156279.0,39.0,304.0,50.666666666666664,32.0,32919.0,6.0,823133.0,137188.83333333334,378.0,63.0,506401545.0,84400257.5,500337805.0,83389634.16666667
7.656119806747555e+16,1510514250.0,1342647940.0,169509224.0,167866310.0,11.0,438.0,20.857142857142858,8.0,98122.0,21.0,3070167.0,146198.42857142858,888.0,42.285714285714285,2951051728.0,140526272.76190478,2925618109.0,139315148.04761904
7.656119821197053e+16,1510186952.0,1439288015.0,72869149.0,70898937.0,5.0,145.0,24.166666666666668,4.0,52291.0,6.0,1214896.0,202482.66666666666,185.0,30.833333333333332,1340888357.0,223481392.83333334,1335840347.0,222640057.83333334
7.656119804895099e+16,1502889209.0,1316260037.0,195897127.0,186629172.0,13.0,36.0,6.0,4.0,4966.0,6.0,27841.0,4640.166666666667,59.0,9.833333333333334,945742189.0,157623698.16666666,942164328.0,157027388.0
7.656119801816578e+16,1511490591.0,1261064041.0,251093123.0,250426550.0,64.0,531.0,31.235294117647058,50.0,92515.0,17.0,2392749.0,140749.9411764706,864.0,50.8235294117647,3577097392.0,210417493.6470588,3509753546.0,206456090.94117647
7.656119807821478e+16,1511056945.0,1355345066.0,156812098.0,155711879.0,279.0,862.0,31.925925925925927,29.0,1111608.0,27.0,4987970.0,184739.62962962964,1781.0,65.96296296296296,4108208031.0,152155853.0,4083049970.0,151224072.96296296
7.656119811936582e+16,1512071607.0,1387912703.0,124244461.0,124158904.0,15.0,245.0,27.22222222222222,12.0,97422.0,9.0,1089663.0,121073.66666666667,328.0,36.44444444444444,1227677601.0,136408622.33333334,1213718590.0,134857621.1111111
7.656119825540768e+16,1511639245.0,1444933791.0,67223373.0,66705454.0,8.0,418.0,23.22222222222222,7.0,149891.0,18.0,2492496.0,138472.0,560.0,31.11111111111111,1949540159.0,108307786.6111111,1932802301.0,107377905.6111111
7.656119807151448e+16,1508377976.0,1347649180.0,164507984.0,160728796.0,13.0,127.0,15.875,7.0,86204.0,8.0,1328817.0,166102.125,190.0,23.75,1559018031.0,194877253.875,1552351887.0,194043985.875
7.656119801231635e+16,1511822899.0,1248780590.0,263376574.0,263042309.0,8.0,24.0,1.3333333333333333,5.0,8909.0,18.0,89292.0,4960.666666666667,67.0,3.7222222222222223,2507456221.0,139303123.3888889,2492689587.0,138482754.83333334
7.656119815517898e+16,1511271576.0,1411123068.0,101034096.0,100148508.0,53.0,312.0,12.48,13.0,34849.0,25.0,510587.0,20423.48,681.0,27.24,3261861202.0,130474448.08,3228157795.0,129126311.8
7.656119802942808e+16,1511280607.0,1282583121.0,229574043.0,228697486.0,5.0,100.0,14.285714285714286,3.0,53349.0,7.0,565683.0,80811.85714285714,251.0,35.857142857142854,627574468.0,89653495.42857143,622069985.0,88867140.71428572
7.656119801834224e+16,1511643246.0,1261424595.0,250732569.0,250218651.0,39.0,897.0,47.21052631578947,31.0,171886.0,19.0,3708618.0,195190.42105263157,1153.0,60.68421052631579,6166334876.0,324543940.84210527,6163058800.0,324371515.7894737
7.656119802962062e+16,1511486247.0,1282926315.0,229230849.0,228559932.0,275.0,19097.0,214.57303370786516,206.0,99972.0,89.0,20350224.0,228654.20224719102,31132.0,349.7977528089888,15149726248.0,170221643.23595506,15089589037.0,169545944.23595506
7.65611983964014e+16,1511847089.0,1497585082.0,14572082.0,14262007.0,2.0,83.0,13.833333333333334,2.0,50574.0,6.0,350385.0,58397.5,302.0,50.333333333333336,709681808.0,118280301.33333333,707078865.0,117846477.5
7.656119803020562e+16,1511540781.0,1283982151.0,228175013.0,227558630.0,428.0,9618.0,200.375,280.0,225450.0,48.0,10154257.0,211547.02083333334,18225.0,379.6875,11246198565.0,234295803.4375,10959285343.0,228318444.64583334
7.656119806822283e+16,1511723404.0,1343481746.0,168675418.0,168241658.0,3.0,97.0,10.777777777777779,2.0,14197.0,9.0,164426.0,18269.555555555555,160.0,17.77777777777778,1456032997.0,161781444.1111111,1413808949.0,157089883.2222222
7.656119807323197e+16,1511968860.0,1349780940.0,162376224.0,162187920.0,24.0,24.0,2.1818181818181817,11.0,40968.0,11.0,64339.0,5849.0,105.0,9.545454545454545,1465563199.0,133233018.0909091,1286411220.0,116946474.54545455
7.656119803428597e+16,1511179710.0,1290965305.0,221191859.0,220214405.0,715.0,38419.0,268.6643356643357,369.0,203016.0,143.0,55531442.0,388331.7622377622,65917.0,460.958041958042,29967549345.0,209563282.13286713,29832435643.0,208618431.06993008
7.656119830544426e+16,1511418186.0,1463770630.0,48386534.0,47647556.0,42.0,278.0,39.714285714285715,36.0,85384.0,7.0,994578.0,142082.57142857142,487.0,69.57142857142857,614985061.0,87855008.71428572,605770183.0,86538597.57142857
7.656119814769429e+16,1511713237.0,1406794583.0,105362581.0,104918654.0,43.0,439.0,24.38888888888889,34.0,170447.0,18.0,3092098.0,171783.22222222222,765.0,42.5,3207561583.0,178197865.7222222,3194505053.0,177472502.94444445
7.65611982200122e+16,1509360905.0,1443235737.0,68921427.0,66125168.0,10.0,564.0,56.4,6.0,35215.0,10.0,1555711.0,155571.1,871.0,87.1,1899913776.0,189991377.6,1893015467.0,189301546.7
7.656119835583682e+16,1495281890.0,1483176604.0,28980560.0,12105286.0,11.0,915.0,41.59090909090909,6.0,18000.0,22.0,2473868.0,112448.54545454546,1489.0,67.68181818181819,2100281321.0,95467332.77272727,2040886478.0,92767567.18181819
7.656119827435282e+16,1511977624.0,1451820346.0,60336818.0,60157278.0,2.0,186.0,15.5,2.0,84242.0,12.0,1553743.0,129478.58333333333,464.0,38.666666666666664,1663139758.0,138594979.83333334,1651238139.0,137603178.25
7.656119802176714e+16,1512109988.0,1267342547.0,244814617.0,244767441.0,176.0,581.0,96.83333333333333,101.0,279203.0,6.0,1345619.0,224269.83333333334,891.0,148.5,1661816454.0,276969409.0,1654255120.0,275709186.6666667
7.656119806106758e+16,1511216436.0,1333043571.0,179113593.0,178172865.0,6.0,165.0,18.333333333333332,5.0,42632.0,9.0,495817.0,55090.77777777778,219.0,24.333333333333332,717299070.0,79699896.66666667,708116875.0,78679652.77777778
7.656119799531731e+16,1298213834.0,1198785425.0,313371739.0,99428409.0,4.0,351.0,8.560975609756097,2.0,101963.0,41.0,3182263.0,77616.17073170732,648.0,15.804878048780488,13410870215.0,327094395.4878049,9177907956.0,223851413.5609756
7.656119821557352e+16,1511613066.0,1440928198.0,71228966.0,70684868.0,45.0,144.0,18.0,31.0,105287.0,8.0,888262.0,111032.75,195.0,24.375,990364421.0,123795552.625,982749477.0,122843684.625
7.656119805944146e+16,1512041831.0,1330179316.0,181977848.0,181862515.0,8.0,1671.0,47.74285714285714,5.0,200108.0,35.0,10324799.0,294994.2571428571,3483.0,99.51428571428572,5509445203.0,157412720.08571428,5437344351.0,155352695.74285713
7.656119803056782e+16,1511573083.0,1284760564.0,227396600.0,226812519.0,24.0,427.0,32.84615384615385,18.0,193843.0,13.0,1945052.0,149619.38461538462,566.0,43.53846153846154,1544692651.0,118822511.61538461,1535697327.0,118130563.61538461
7.65611979840482e+16,1511448839.0,1154370329.0,357786835.0,357078510.0,79.0,916.0,50.888888888888886,41.0,18149.0,18.0,1883923.0,104662.38888888889,1521.0,84.5,3125003808.0,173611322.66666666,3057084652.0,169838036.2222222
7.656119810246512e+16,1511105350.0,1376284785.0,135872379.0,134820565.0,1.0,15.0,2.5,1.0,961.0,6.0,143794.0,23965.666666666668,28.0,4.666666666666667,824498371.0,137416395.16666666,794625145.0,132437524.16666667
7.656119799861515e+16,1510965259.0,1210949338.0,301207826.0,300015921.0,343.0,2398.0,171.28571428571428,157.0,65725.0,14.0,2111163.0,150797.35714285713,4045.0,288.92857142857144,3787413295.0,270529521.0714286,3773486695.0,269534763.9285714
7.656119820231872e+16,1510994547.0,1434601253.0,77555911.0,76393294.0,59.0,1164.0,35.27272727272727,14.0,146723.0,33.0,6956945.0,210816.51515151514,1834.0,55.57575757575758,4084441958.0,123770968.42424242,4037394828.0,122345297.81818181
7.65611981250099e+16,1511826081.0,1391279411.0,120877753.0,120546670.0,50.0,249.0,35.57142857142857,35.0,168526.0,7.0,779573.0,111367.57142857143,334.0,47.714285714285715,806602421.0,115228917.28571428,779008903.0,111286986.14285715
7.656119816793494e+16,1511550689.0,1418576289.0,93580875.0,92974400.0,9.0,156.0,12.0,6.0,112510.0,13.0,1276631.0,98202.38461538461,216.0,16.615384615384617,1216334059.0,93564158.38461539,1206788168.0,92829859.07692307
7.656119825398224e+16,1504453685.0,1444131599.0,68025565.0,60322086.0,8.0,67.0,11.166666666666666,4.0,47433.0,6.0,635561.0,105926.83333333333,160.0,26.666666666666668,2097947537.0,349657922.8333333,2093831376.0,348971896.0
7.656119810038858e+16,1511236694.0,1374989936.0,137167228.0,136246758.0,8.0,241.0,10.954545454545455,2.0,18851.0,22.0,882296.0,40104.36363636364,613.0,27.863636363636363,2949829936.0,134083178.9090909,2922751292.0,132852331.45454545
7.656119806174453e+16,1511669545.0,1334013245.0,178143919.0,177656300.0,85.0,921.0,61.4,83.0,487022.0,15.0,3234752.0,215650.13333333333,1349.0,89.93333333333334,2070944233.0,138062948.86666667,2053336635.0,136889109.0
7.65611980537997e+16,1511093341.0,1322916488.0,189240676.0,188176853.0,29.0,382.0,31.833333333333332,14.0,9911.0,12.0,619439.0,51619.916666666664,713.0,59.416666666666664,1156133856.0,96344488.0,1146176684.0,95514723.66666667
7.656119830220147e+16,1511908364.0,1462114324.0,50042840.0,49794040.0,43.0,489.0,15.28125,16.0,119341.0,32.0,3192733.0,99772.90625,707.0,22.09375,2197157062.0,68661158.1875,2167537372.0,67735542.875
7.656119804397597e+16,1511275352.0,1309017276.0,203139888.0,202258076.0,26.0,105.0,15.0,17.0,63464.0,7.0,504508.0,72072.57142857143,218.0,31.142857142857142,1111304485.0,158757783.57142857,1097433411.0,156776201.57142857
7.65611983218202e+16,1511235656.0,1469721305.0,42435859.0,41514351.0,4.0,98.0,16.333333333333332,1.0,96145.0,6.0,278677.0,46446.166666666664,122.0,20.333333333333332,568265566.0,94710927.66666667,511994104.0,85332350.66666667
7.656119812433549e+16,1511677934.0,1390789811.0,121367353.0,120888123.0,347.0,3935.0,91.51162790697674,238.0,353765.0,43.0,8970196.0,208609.2093023256,6476.0,150.6046511627907,4684809261.0,108949052.58139534,4644822704.0,108019132.65116279
7.65611980629857e+16,1511214793.0,1335972836.0,176184328.0,175241957.0,72.0,389.0,43.22222222222222,27.0,158877.0,9.0,1481361.0,164595.66666666666,496.0,55.111111111111114,1687749662.0,187527740.2222222,1628617622.0,180957513.55555555
7.656119822956738e+16,1511052070.0,1432136792.0,80020372.0,78915278.0,4.0,357.0,32.45454545454545,3.0,84469.0,11.0,1461123.0,132829.36363636365,575.0,52.27272727272727,1285114938.0,116828630.72727273,1248415307.0,113492300.63636364
7.656119814834034e+16,1511260056.0,1407148102.0,105009062.0,104111954.0,95.0,977.0,46.523809523809526,63.0,162735.0,21.0,3149634.0,149982.57142857142,1387.0,66.04761904761905,2284252208.0,108773914.66666667,2258477605.0,107546552.61904761
7.656119805858874e+16,1511687907.0,1328925963.0,183231201.0,182761944.0,21.0,125.0,12.5,4.0,1908.0,10.0,302462.0,30246.2,238.0,23.8,1713163276.0,171316327.6,1702304429.0,170230442.9
7.65611981983666e+16,1511293485.0,1432620667.0,79536497.0,78672818.0,31.0,227.0,20.636363636363637,27.0,109304.0,11.0,1618509.0,147137.18181818182,427.0,38.81818181818182,1003968184.0,91269834.9090909,986884060.0,89716732.72727273
